2023-01-12 06:48:05 WARNING unable to delete old logfile -> floetteroed.cadyts.calibrators.Calibrator.<init>
2023-01-12 06:48:05 INFO starting AnalyticalCalibrator version 1.1.0
2023-01-12 06:48:05 INFO initializing with randomSeed = -4861521949016037020, timeBinSize_s = 3600, timeBinCnt = 24
2023-01-12 06:48:05 INFO default regressionInertia is 0.95
2023-01-12 06:48:05 INFO default freezeIteration is 2147483647
2023-01-12 06:48:05 INFO default varianceScale is 1.0
2023-01-12 06:48:05 INFO default preparatoryIterations is 1
2023-01-12 06:48:05 INFO default centerRegression is false
2023-01-12 06:48:05 INFO default statisticsFile is calibration-stats.txt
2023-01-12 06:48:05 INFO default proportionalAssignment is false
2023-01-12 06:48:05 INFO default debugMode is false
2023-01-12 06:48:05 INFO default flowAnalysisFile is null
2023-01-12 06:48:05 INFO default countFirstLink is false
2023-01-12 06:48:05 INFO default countLastLink is true
2023-01-12 06:48:05 INFO default minimum standard deviation for FLOW_VEH_H is 25.0
2023-01-12 06:48:05 INFO default minimum standard deviation for COUNT_VEH is 25.0
2023-01-12 06:48:05 INFO default bruteForce is false
2023-01-12 06:48:05 INFO set regressionInertia to 0.95
2023-01-12 06:48:05 INFO set minimum standard deviation for FLOW_VEH_H to 25.0
2023-01-12 06:48:05 INFO set minimum standard deviation for COUNT_VEH to 25.0
2023-01-12 06:48:05 INFO set freezeIteration to 2147483647
2023-01-12 06:48:05 INFO set preparatoryIterations to 5
2023-01-12 06:48:05 INFO set varianceScale to 1.0
2023-01-12 06:48:05 INFO set bruteForce to false
2023-01-12 06:48:05 INFO set statisticsFile to ./output_10P_14C_Calib_v7/calibration-stats.txt
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@18dd5ed3[id=1031825659_2][from_id=4645720302][to_id=3640913577][length=26.408973533649448][freespeed=13.88888888888889][capacity=2000.0][permlanes=1.0][modes=[car], start_s = 18000, dur_s = 3599, value = 607.0, stddev = 25.0)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@64bebd55[id=319339783_0_r][from_id=1608081977][to_id=3257531277][length=58.0862350059877][freespeed=11.11111111111111][capacity=1000.0][permlanes=1.0][modes=[car], start_s = 21600, dur_s = 3599, value = 422.0, stddev = 25.0)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@64bebd55[id=319339783_0_r][from_id=1608081977][to_id=3257531277][length=58.0862350059877][freespeed=11.11111111111111][capacity=1000.0][permlanes=1.0][modes=[car], start_s = 25200, dur_s = 3599, value = 352.0, stddev = 25.0)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@64bebd55[id=319339783_0_r][from_id=1608081977][to_id=3257531277][length=58.0862350059877][freespeed=11.11111111111111][capacity=1000.0][permlanes=1.0][modes=[car], start_s = 28800, dur_s = 3599, value = 215.0, stddev = 25.0)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7c1a8f0f[id=356041100_0][from_id=3187282990][to_id=3187282985][length=35.31522334034258][freespeed=11.11111111111111][capacity=2000.0][permlanes=2.0][modes=[car], start_s = 54000, dur_s = 3599, value = 11.0, stddev = 25.0)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7c1a8f0f[id=356041100_0][from_id=3187282990][to_id=3187282985][length=35.31522334034258][freespeed=11.11111111111111][capacity=2000.0][permlanes=2.0][modes=[car], start_s = 57600, dur_s = 3599, value = 17.0, stddev = 25.0)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7c1a8f0f[id=356041100_0][from_id=3187282990][to_id=3187282985][length=35.31522334034258][freespeed=11.11111111111111][capacity=2000.0][permlanes=2.0][modes=[car], start_s = 21600, dur_s = 3599, value = 15.0, stddev = 25.0)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7c1a8f0f[id=356041100_0][from_id=3187282990][to_id=3187282985][length=35.31522334034258][freespeed=11.11111111111111][capacity=2000.0][permlanes=2.0][modes=[car], start_s = 25200, dur_s = 3599, value = 7.0, stddev = 25.0)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7c1a8f0f[id=356041100_0][from_id=3187282990][to_id=3187282985][length=35.31522334034258][freespeed=11.11111111111111][capacity=2000.0][permlanes=2.0][modes=[car], start_s = 28800, dur_s = 3599, value = 20.0, stddev = 25.0)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7c1a8f0f[id=356041100_0][from_id=3187282990][to_id=3187282985][length=35.31522334034258][freespeed=11.11111111111111][capacity=2000.0][permlanes=2.0][modes=[car], start_s = 32400, dur_s = 3599, value = 13.0, stddev = 25.0)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7c1a8f0f[id=356041100_0][from_id=3187282990][to_id=3187282985][length=35.31522334034258][freespeed=11.11111111111111][capacity=2000.0][permlanes=2.0][modes=[car], start_s = 36000, dur_s = 3599, value = 10.0, stddev = 25.0)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7c1a8f0f[id=356041100_0][from_id=3187282990][to_id=3187282985][length=35.31522334034258][freespeed=11.11111111111111][capacity=2000.0][permlanes=2.0][modes=[car], start_s = 39600, dur_s = 3599, value = 21.0, stddev = 25.0)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7c1a8f0f[id=356041100_0][from_id=3187282990][to_id=3187282985][length=35.31522334034258][freespeed=11.11111111111111][capacity=2000.0][permlanes=2.0][modes=[car], start_s = 43200, dur_s = 3599, value = 10.0, stddev = 25.0)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7c1a8f0f[id=356041100_0][from_id=3187282990][to_id=3187282985][length=35.31522334034258][freespeed=11.11111111111111][capacity=2000.0][permlanes=2.0][modes=[car], start_s = 46800, dur_s = 3599, value = 14.0, stddev = 25.0)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7c1a8f0f[id=356041100_0][from_id=3187282990][to_id=3187282985][length=35.31522334034258][freespeed=11.11111111111111][capacity=2000.0][permlanes=2.0][modes=[car], start_s = 50400, dur_s = 3599, value = 11.0, stddev = 25.0)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@3730f716[id=35893653_0][from_id=419485219][to_id=1014985005][length=1254.827479015588][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 18000, dur_s = 3599, value = 4778.0, stddev = 69.12307863514182)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@3730f716[id=35893653_0][from_id=419485219][to_id=1014985005][length=1254.827479015588][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 21600, dur_s = 3599, value = 6339.0, stddev = 79.61783719745218)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@3730f716[id=35893653_0][from_id=419485219][to_id=1014985005][length=1254.827479015588][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 25200, dur_s = 3599, value = 6768.0, stddev = 82.26785520481253)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@3730f716[id=35893653_0][from_id=419485219][to_id=1014985005][length=1254.827479015588][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 28800, dur_s = 3599, value = 5608.0, stddev = 74.88658090739622)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@3730f716[id=35893653_0][from_id=419485219][to_id=1014985005][length=1254.827479015588][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 32400, dur_s = 3599, value = 5244.0, stddev = 72.41546796092669)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@3730f716[id=35893653_0][from_id=419485219][to_id=1014985005][length=1254.827479015588][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 36000, dur_s = 3599, value = 5359.0, stddev = 73.20519107276478)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@3730f716[id=35893653_0][from_id=419485219][to_id=1014985005][length=1254.827479015588][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 39600, dur_s = 3599, value = 5995.0, stddev = 77.42738533619743)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@3730f716[id=35893653_0][from_id=419485219][to_id=1014985005][length=1254.827479015588][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 43200, dur_s = 3599, value = 6582.0, stddev = 81.12952606788727)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@3730f716[id=35893653_0][from_id=419485219][to_id=1014985005][length=1254.827479015588][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 46800, dur_s = 3599, value = 5136.0, stddev = 71.66589146867567)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@3730f716[id=35893653_0][from_id=419485219][to_id=1014985005][length=1254.827479015588][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 50400, dur_s = 3599, value = 5072.0, stddev = 71.21797525905943)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@3730f716[id=35893653_0][from_id=419485219][to_id=1014985005][length=1254.827479015588][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 54000, dur_s = 3599, value = 5268.0, stddev = 72.58098924649622)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@3730f716[id=35893653_0][from_id=419485219][to_id=1014985005][length=1254.827479015588][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 57600, dur_s = 3599, value = 5675.0, stddev = 75.33259586659682)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@3730f716[id=35893653_0][from_id=419485219][to_id=1014985005][length=1254.827479015588][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 61200, dur_s = 3599, value = 6276.0, stddev = 79.22120928135344)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@3730f716[id=35893653_0][from_id=419485219][to_id=1014985005][length=1254.827479015588][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 64800, dur_s = 3599, value = 5314.0, stddev = 72.89718787443039)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@3730f716[id=35893653_0][from_id=419485219][to_id=1014985005][length=1254.827479015588][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 68400, dur_s = 3599, value = 4298.0, stddev = 65.55913361233506)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@3730f716[id=35893653_0][from_id=419485219][to_id=1014985005][length=1254.827479015588][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 72000, dur_s = 3599, value = 3664.0, stddev = 60.530983801686226)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7730ef88[id=35893655_0][from_id=412417807][to_id=419485218][length=1224.4769176839018][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 18000, dur_s = 3599, value = 2137.0, stddev = 46.22769732530488)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7730ef88[id=35893655_0][from_id=412417807][to_id=419485218][length=1224.4769176839018][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 21600, dur_s = 3599, value = 5815.0, stddev = 76.25614729318549)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7730ef88[id=35893655_0][from_id=412417807][to_id=419485218][length=1224.4769176839018][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 25200, dur_s = 3599, value = 4951.0, stddev = 70.36334272900912)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7730ef88[id=35893655_0][from_id=412417807][to_id=419485218][length=1224.4769176839018][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 28800, dur_s = 3599, value = 4723.0, stddev = 68.72408602520662)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7730ef88[id=35893655_0][from_id=412417807][to_id=419485218][length=1224.4769176839018][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 32400, dur_s = 3599, value = 6322.0, stddev = 79.51100552753688)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7730ef88[id=35893655_0][from_id=412417807][to_id=419485218][length=1224.4769176839018][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 36000, dur_s = 3599, value = 5966.0, stddev = 77.23988606931007)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7730ef88[id=35893655_0][from_id=412417807][to_id=419485218][length=1224.4769176839018][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 39600, dur_s = 3599, value = 5852.0, stddev = 76.49836599562111)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7730ef88[id=35893655_0][from_id=412417807][to_id=419485218][length=1224.4769176839018][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 43200, dur_s = 3599, value = 5577.0, stddev = 74.67931440499437)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7730ef88[id=35893655_0][from_id=412417807][to_id=419485218][length=1224.4769176839018][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 46800, dur_s = 3599, value = 6639.0, stddev = 81.48005891014071)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7730ef88[id=35893655_0][from_id=412417807][to_id=419485218][length=1224.4769176839018][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 50400, dur_s = 3599, value = 6939.0, stddev = 83.30066026148893)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7730ef88[id=35893655_0][from_id=412417807][to_id=419485218][length=1224.4769176839018][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 54000, dur_s = 3599, value = 6436.0, stddev = 80.22468448052632)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7730ef88[id=35893655_0][from_id=412417807][to_id=419485218][length=1224.4769176839018][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 57600, dur_s = 3599, value = 7224.0, stddev = 84.99411744350311)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7730ef88[id=35893655_0][from_id=412417807][to_id=419485218][length=1224.4769176839018][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 61200, dur_s = 3599, value = 8126.0, stddev = 90.1443287178955)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7730ef88[id=35893655_0][from_id=412417807][to_id=419485218][length=1224.4769176839018][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 64800, dur_s = 3599, value = 8331.0, stddev = 91.27431182978046)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7730ef88[id=35893655_0][from_id=412417807][to_id=419485218][length=1224.4769176839018][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 68400, dur_s = 3599, value = 5903.0, stddev = 76.83098333354845)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7730ef88[id=35893655_0][from_id=412417807][to_id=419485218][length=1224.4769176839018][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 72000, dur_s = 3599, value = 5802.0, stddev = 76.17086057016817)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@66f5a02e[id=35893748_0][from_id=7689049264][to_id=7689049269][length=123.4048263728258][freespeed=22.22222222222222][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 54000, dur_s = 3599, value = 556.0, stddev = 25.0)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@66f5a02e[id=35893748_0][from_id=7689049264][to_id=7689049269][length=123.4048263728258][freespeed=22.22222222222222][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 57600, dur_s = 3599, value = 859.0, stddev = 29.30870177950569)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@66f5a02e[id=35893748_0][from_id=7689049264][to_id=7689049269][length=123.4048263728258][freespeed=22.22222222222222][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 21600, dur_s = 3599, value = 903.0, stddev = 30.04995840263344)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@66f5a02e[id=35893748_0][from_id=7689049264][to_id=7689049269][length=123.4048263728258][freespeed=22.22222222222222][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 25200, dur_s = 3599, value = 697.0, stddev = 26.40075756488817)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@66f5a02e[id=35893748_0][from_id=7689049264][to_id=7689049269][length=123.4048263728258][freespeed=22.22222222222222][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 28800, dur_s = 3599, value = 660.0, stddev = 25.69046515733026)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@66f5a02e[id=35893748_0][from_id=7689049264][to_id=7689049269][length=123.4048263728258][freespeed=22.22222222222222][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 32400, dur_s = 3599, value = 687.0, stddev = 26.210684844162312)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@66f5a02e[id=35893748_0][from_id=7689049264][to_id=7689049269][length=123.4048263728258][freespeed=22.22222222222222][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 36000, dur_s = 3599, value = 538.0, stddev = 25.0)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@66f5a02e[id=35893748_0][from_id=7689049264][to_id=7689049269][length=123.4048263728258][freespeed=22.22222222222222][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 39600, dur_s = 3599, value = 704.0, stddev = 26.5329983228432)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@66f5a02e[id=35893748_0][from_id=7689049264][to_id=7689049269][length=123.4048263728258][freespeed=22.22222222222222][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 43200, dur_s = 3599, value = 762.0, stddev = 27.60434748368452)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@66f5a02e[id=35893748_0][from_id=7689049264][to_id=7689049269][length=123.4048263728258][freespeed=22.22222222222222][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 46800, dur_s = 3599, value = 691.0, stddev = 26.28687885618983)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@66f5a02e[id=35893748_0][from_id=7689049264][to_id=7689049269][length=123.4048263728258][freespeed=22.22222222222222][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 50400, dur_s = 3599, value = 712.0, stddev = 26.68332812825267)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4e3f2908[id=35897292_0][from_id=1538502055][to_id=1538502111][length=640.7758059847229][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 18000, dur_s = 3599, value = 1274.0, stddev = 35.6931365951495)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4e3f2908[id=35897292_0][from_id=1538502055][to_id=1538502111][length=640.7758059847229][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 21600, dur_s = 3599, value = 2686.0, stddev = 51.82663407939975)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4e3f2908[id=35897292_0][from_id=1538502055][to_id=1538502111][length=640.7758059847229][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 25200, dur_s = 3599, value = 2366.0, stddev = 48.641546028061235)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4e3f2908[id=35897292_0][from_id=1538502055][to_id=1538502111][length=640.7758059847229][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 28800, dur_s = 3599, value = 2099.0, stddev = 45.81484475582123)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4e3f2908[id=35897292_0][from_id=1538502055][to_id=1538502111][length=640.7758059847229][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 32400, dur_s = 3599, value = 1947.0, stddev = 44.12482294582042)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4e3f2908[id=35897292_0][from_id=1538502055][to_id=1538502111][length=640.7758059847229][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 36000, dur_s = 3599, value = 2152.0, stddev = 46.389654018972806)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4e3f2908[id=35897292_0][from_id=1538502055][to_id=1538502111][length=640.7758059847229][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 39600, dur_s = 3599, value = 2508.0, stddev = 50.07993610219566)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4e3f2908[id=35897292_0][from_id=1538502055][to_id=1538502111][length=640.7758059847229][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 43200, dur_s = 3599, value = 2252.0, stddev = 47.45524207081869)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4e3f2908[id=35897292_0][from_id=1538502055][to_id=1538502111][length=640.7758059847229][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 46800, dur_s = 3599, value = 2344.0, stddev = 48.41487374764082)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4e3f2908[id=35897292_0][from_id=1538502055][to_id=1538502111][length=640.7758059847229][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 50400, dur_s = 3599, value = 2460.0, stddev = 49.59838707054898)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4e3f2908[id=35897292_0][from_id=1538502055][to_id=1538502111][length=640.7758059847229][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 54000, dur_s = 3599, value = 4551.0, stddev = 67.46109990209172)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4e3f2908[id=35897292_0][from_id=1538502055][to_id=1538502111][length=640.7758059847229][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 57600, dur_s = 3599, value = 4670.0, stddev = 68.33739825307956)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4e3f2908[id=35897292_0][from_id=1538502055][to_id=1538502111][length=640.7758059847229][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 61200, dur_s = 3599, value = 3019.0, stddev = 54.945427471264615)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4e3f2908[id=35897292_0][from_id=1538502055][to_id=1538502111][length=640.7758059847229][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 64800, dur_s = 3599, value = 2363.0, stddev = 48.61069841094653)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4e3f2908[id=35897292_0][from_id=1538502055][to_id=1538502111][length=640.7758059847229][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 68400, dur_s = 3599, value = 1978.0, stddev = 44.474711915874174)
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4e3f2908[id=35897292_0][from_id=1538502055][to_id=1538502111][length=640.7758059847229][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 72000, dur_s = 3599, value = 2147.0, stddev = 46.33573135281238)
