2023-01-13 22:35:54 WARNING unable to delete old logfile -> floetteroed.cadyts.calibrators.Calibrator.<init>
2023-01-13 22:35:54 INFO starting AnalyticalCalibrator version 1.1.0
2023-01-13 22:35:54 INFO initializing with randomSeed = -4861521949016037020, timeBinSize_s = 3600, timeBinCnt = 24
2023-01-13 22:35:54 INFO default regressionInertia is 0.95
2023-01-13 22:35:54 INFO default freezeIteration is 2147483647
2023-01-13 22:35:54 INFO default varianceScale is 1.0
2023-01-13 22:35:54 INFO default preparatoryIterations is 1
2023-01-13 22:35:54 INFO default centerRegression is false
2023-01-13 22:35:54 INFO default statisticsFile is calibration-stats.txt
2023-01-13 22:35:54 INFO default proportionalAssignment is false
2023-01-13 22:35:54 INFO default debugMode is false
2023-01-13 22:35:54 INFO default flowAnalysisFile is null
2023-01-13 22:35:54 INFO default countFirstLink is false
2023-01-13 22:35:54 INFO default countLastLink is true
2023-01-13 22:35:54 INFO default minimum standard deviation for FLOW_VEH_H is 25.0
2023-01-13 22:35:54 INFO default minimum standard deviation for COUNT_VEH is 25.0
2023-01-13 22:35:54 INFO default bruteForce is false
2023-01-13 22:35:54 INFO set regressionInertia to 0.95
2023-01-13 22:35:54 INFO set minimum standard deviation for FLOW_VEH_H to 25.0
2023-01-13 22:35:54 INFO set minimum standard deviation for COUNT_VEH to 25.0
2023-01-13 22:35:54 INFO set freezeIteration to 2147483647
2023-01-13 22:35:54 INFO set preparatoryIterations to 5
2023-01-13 22:35:54 INFO set varianceScale to 1.0
2023-01-13 22:35:54 INFO set bruteForce to false
2023-01-13 22:35:54 INFO set statisticsFile to ./output_10P_14C_Calib_v7/calibration-stats.txt
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@18dd5ed3[id=1031825659_2][from_id=4645720302][to_id=3640913577][length=26.408973533649448][freespeed=13.88888888888889][capacity=2000.0][permlanes=1.0][modes=[car], start_s = 18000, dur_s = 3599, value = 607.0, stddev = 25.0)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@b791a81[id=176085737_2][from_id=8912830540][to_id=412454612][length=195.40723772744744][freespeed=22.22222222222222][capacity=8000.0][permlanes=4.0][modes=[car], start_s = 72000, dur_s = 3599, value = 1521.0, stddev = 39.0)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4391a2d8[id=177318238_0][from_id=1877678144][to_id=1877678146][length=156.78530272636004][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 18000, dur_s = 3599, value = 1024.0, stddev = 32.0)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4391a2d8[id=177318238_0][from_id=1877678144][to_id=1877678146][length=156.78530272636004][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 21600, dur_s = 3599, value = 2943.0, stddev = 54.249423960075376)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4391a2d8[id=177318238_0][from_id=1877678144][to_id=1877678146][length=156.78530272636004][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 25200, dur_s = 3599, value = 3484.0, stddev = 59.02541825349483)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4391a2d8[id=177318238_0][from_id=1877678144][to_id=1877678146][length=156.78530272636004][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 28800, dur_s = 3599, value = 2879.0, stddev = 53.65631370118525)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4391a2d8[id=177318238_0][from_id=1877678144][to_id=1877678146][length=156.78530272636004][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 32400, dur_s = 3599, value = 2402.0, stddev = 49.01020301937138)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4391a2d8[id=177318238_0][from_id=1877678144][to_id=1877678146][length=156.78530272636004][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 36000, dur_s = 3599, value = 2619.0, stddev = 51.176166327695945)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4391a2d8[id=177318238_0][from_id=1877678144][to_id=1877678146][length=156.78530272636004][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 39600, dur_s = 3599, value = 2707.0, stddev = 52.028838157314254)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4391a2d8[id=177318238_0][from_id=1877678144][to_id=1877678146][length=156.78530272636004][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 43200, dur_s = 3599, value = 2962.0, stddev = 54.42425929675111)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4391a2d8[id=177318238_0][from_id=1877678144][to_id=1877678146][length=156.78530272636004][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 46800, dur_s = 3599, value = 3606.0, stddev = 60.049979184009715)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4391a2d8[id=177318238_0][from_id=1877678144][to_id=1877678146][length=156.78530272636004][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 50400, dur_s = 3599, value = 3187.0, stddev = 56.45352070508977)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4391a2d8[id=177318238_0][from_id=1877678144][to_id=1877678146][length=156.78530272636004][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 54000, dur_s = 3599, value = 3182.0, stddev = 56.40921910468182)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4391a2d8[id=177318238_0][from_id=1877678144][to_id=1877678146][length=156.78530272636004][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 57600, dur_s = 3599, value = 3716.0, stddev = 60.959002616512684)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4391a2d8[id=177318238_0][from_id=1877678144][to_id=1877678146][length=156.78530272636004][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 61200, dur_s = 3599, value = 2863.0, stddev = 53.50700888668698)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4391a2d8[id=177318238_0][from_id=1877678144][to_id=1877678146][length=156.78530272636004][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 64800, dur_s = 3599, value = 2818.0, stddev = 53.08483775994799)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4391a2d8[id=177318238_0][from_id=1877678144][to_id=1877678146][length=156.78530272636004][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 68400, dur_s = 3599, value = 2298.0, stddev = 47.93745925682754)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@4391a2d8[id=177318238_0][from_id=1877678144][to_id=1877678146][length=156.78530272636004][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 72000, dur_s = 3599, value = 1966.0, stddev = 44.339598554790726)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@47b269c4[id=185966977_2][from_id=5810635590][to_id=8581474727][length=70.75631513709882][freespeed=16.666666666666668][capacity=4500.0][permlanes=3.0][modes=[car], start_s = 54000, dur_s = 3599, value = 1753.0, stddev = 41.86884283091664)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@47b269c4[id=185966977_2][from_id=5810635590][to_id=8581474727][length=70.75631513709882][freespeed=16.666666666666668][capacity=4500.0][permlanes=3.0][modes=[car], start_s = 57600, dur_s = 3599, value = 1952.0, stddev = 44.181444068749045)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@47b269c4[id=185966977_2][from_id=5810635590][to_id=8581474727][length=70.75631513709882][freespeed=16.666666666666668][capacity=4500.0][permlanes=3.0][modes=[car], start_s = 61200, dur_s = 3599, value = 2062.0, stddev = 45.40925015897091)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@47b269c4[id=185966977_2][from_id=5810635590][to_id=8581474727][length=70.75631513709882][freespeed=16.666666666666668][capacity=4500.0][permlanes=3.0][modes=[car], start_s = 21600, dur_s = 3599, value = 3074.0, stddev = 55.44366510251645)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@47b269c4[id=185966977_2][from_id=5810635590][to_id=8581474727][length=70.75631513709882][freespeed=16.666666666666668][capacity=4500.0][permlanes=3.0][modes=[car], start_s = 25200, dur_s = 3599, value = 2800.0, stddev = 52.91502622129181)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@47b269c4[id=185966977_2][from_id=5810635590][to_id=8581474727][length=70.75631513709882][freespeed=16.666666666666668][capacity=4500.0][permlanes=3.0][modes=[car], start_s = 28800, dur_s = 3599, value = 2227.0, stddev = 47.19110085598767)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@71e7adbb[id=198197233_1][from_id=412139305][to_id=8718340988][length=1090.9245600865281][freespeed=22.22222222222222][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 54000, dur_s = 3599, value = 1241.0, stddev = 35.22782990761707)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@71e7adbb[id=198197233_1][from_id=412139305][to_id=8718340988][length=1090.9245600865281][freespeed=22.22222222222222][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 57600, dur_s = 3599, value = 1904.0, stddev = 43.634848458542855)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@71e7adbb[id=198197233_1][from_id=412139305][to_id=8718340988][length=1090.9245600865281][freespeed=22.22222222222222][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 61200, dur_s = 3599, value = 2561.0, stddev = 50.60632371551998)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@71e7adbb[id=198197233_1][from_id=412139305][to_id=8718340988][length=1090.9245600865281][freespeed=22.22222222222222][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 21600, dur_s = 3599, value = 809.0, stddev = 28.442925306655784)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@71e7adbb[id=198197233_1][from_id=412139305][to_id=8718340988][length=1090.9245600865281][freespeed=22.22222222222222][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 25200, dur_s = 3599, value = 790.0, stddev = 28.106938645110393)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@71e7adbb[id=198197233_1][from_id=412139305][to_id=8718340988][length=1090.9245600865281][freespeed=22.22222222222222][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 28800, dur_s = 3599, value = 944.0, stddev = 30.72458299147443)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@32091c14[id=203830401_0][from_id=4483160783][to_id=703985170][length=447.2880279001381][freespeed=22.22222222222222][capacity=2000.0][permlanes=1.0][modes=[car], start_s = 54000, dur_s = 3599, value = 998.0, stddev = 31.591137997862628)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@32091c14[id=203830401_0][from_id=4483160783][to_id=703985170][length=447.2880279001381][freespeed=22.22222222222222][capacity=2000.0][permlanes=1.0][modes=[car], start_s = 57600, dur_s = 3599, value = 1116.0, stddev = 33.406586176980134)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@32091c14[id=203830401_0][from_id=4483160783][to_id=703985170][length=447.2880279001381][freespeed=22.22222222222222][capacity=2000.0][permlanes=1.0][modes=[car], start_s = 61200, dur_s = 3599, value = 1037.0, stddev = 32.202484376209235)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@32091c14[id=203830401_0][from_id=4483160783][to_id=703985170][length=447.2880279001381][freespeed=22.22222222222222][capacity=2000.0][permlanes=1.0][modes=[car], start_s = 21600, dur_s = 3599, value = 1391.0, stddev = 37.296112397943034)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@32091c14[id=203830401_0][from_id=4483160783][to_id=703985170][length=447.2880279001381][freespeed=22.22222222222222][capacity=2000.0][permlanes=1.0][modes=[car], start_s = 25200, dur_s = 3599, value = 1219.0, stddev = 34.91418050019218)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@32091c14[id=203830401_0][from_id=4483160783][to_id=703985170][length=447.2880279001381][freespeed=22.22222222222222][capacity=2000.0][permlanes=1.0][modes=[car], start_s = 28800, dur_s = 3599, value = 1065.0, stddev = 32.63433774416144)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7c40ffef[id=218949798_0][from_id=777831152][to_id=8094476262][length=405.25663639043745][freespeed=27.77777777777778][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 57600, dur_s = 3599, value = 2278.0, stddev = 47.7283982551269)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7c40ffef[id=218949798_0][from_id=777831152][to_id=8094476262][length=405.25663639043745][freespeed=27.77777777777778][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 61200, dur_s = 3599, value = 2275.0, stddev = 47.69696007084728)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7c40ffef[id=218949798_0][from_id=777831152][to_id=8094476262][length=405.25663639043745][freespeed=27.77777777777778][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 21600, dur_s = 3599, value = 2674.0, stddev = 51.710733895391584)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7c40ffef[id=218949798_0][from_id=777831152][to_id=8094476262][length=405.25663639043745][freespeed=27.77777777777778][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 25200, dur_s = 3599, value = 1822.0, stddev = 42.68489194082609)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@7c40ffef[id=218949798_0][from_id=777831152][to_id=8094476262][length=405.25663639043745][freespeed=27.77777777777778][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 28800, dur_s = 3599, value = 1687.0, stddev = 41.0731055558257)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@286855ea[id=219319873_0][from_id=8094476263][to_id=8094476249][length=562.85397999185][freespeed=27.77777777777778][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 57600, dur_s = 3599, value = 2937.0, stddev = 54.194095619356915)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@286855ea[id=219319873_0][from_id=8094476263][to_id=8094476249][length=562.85397999185][freespeed=27.77777777777778][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 61200, dur_s = 3599, value = 3282.0, stddev = 57.28874234961002)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@286855ea[id=219319873_0][from_id=8094476263][to_id=8094476249][length=562.85397999185][freespeed=27.77777777777778][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 21600, dur_s = 3599, value = 2584.0, stddev = 50.83306010855534)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@286855ea[id=219319873_0][from_id=8094476263][to_id=8094476249][length=562.85397999185][freespeed=27.77777777777778][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 25200, dur_s = 3599, value = 2196.0, stddev = 46.861498055439924)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@286855ea[id=219319873_0][from_id=8094476263][to_id=8094476249][length=562.85397999185][freespeed=27.77777777777778][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 28800, dur_s = 3599, value = 1821.0, stddev = 42.67317658670374)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@64aeaf29[id=231442865_0][from_id=4085872295][to_id=4085872293][length=246.84051389535688][freespeed=16.666666666666668][capacity=3000.0][permlanes=2.0][modes=[car], start_s = 57600, dur_s = 3599, value = 259.0, stddev = 25.0)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@64aeaf29[id=231442865_0][from_id=4085872295][to_id=4085872293][length=246.84051389535688][freespeed=16.666666666666668][capacity=3000.0][permlanes=2.0][modes=[car], start_s = 61200, dur_s = 3599, value = 302.0, stddev = 25.0)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@64aeaf29[id=231442865_0][from_id=4085872295][to_id=4085872293][length=246.84051389535688][freespeed=16.666666666666668][capacity=3000.0][permlanes=2.0][modes=[car], start_s = 21600, dur_s = 3599, value = 196.0, stddev = 25.0)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@64aeaf29[id=231442865_0][from_id=4085872295][to_id=4085872293][length=246.84051389535688][freespeed=16.666666666666668][capacity=3000.0][permlanes=2.0][modes=[car], start_s = 25200, dur_s = 3599, value = 145.0, stddev = 25.0)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@64aeaf29[id=231442865_0][from_id=4085872295][to_id=4085872293][length=246.84051389535688][freespeed=16.666666666666668][capacity=3000.0][permlanes=2.0][modes=[car], start_s = 28800, dur_s = 3599, value = 190.0, stddev = 25.0)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@1e3df614[id=232285691_0][from_id=1559394756][to_id=553471384][length=75.60023903085957][freespeed=16.666666666666668][capacity=3000.0][permlanes=2.0][modes=[car], start_s = 54000, dur_s = 3599, value = 696.0, stddev = 26.38181191654584)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@1e3df614[id=232285691_0][from_id=1559394756][to_id=553471384][length=75.60023903085957][freespeed=16.666666666666668][capacity=3000.0][permlanes=2.0][modes=[car], start_s = 57600, dur_s = 3599, value = 915.0, stddev = 30.24896692450835)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@1e3df614[id=232285691_0][from_id=1559394756][to_id=553471384][length=75.60023903085957][freespeed=16.666666666666668][capacity=3000.0][permlanes=2.0][modes=[car], start_s = 61200, dur_s = 3599, value = 738.0, stddev = 27.16615541441225)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@1e3df614[id=232285691_0][from_id=1559394756][to_id=553471384][length=75.60023903085957][freespeed=16.666666666666668][capacity=3000.0][permlanes=2.0][modes=[car], start_s = 21600, dur_s = 3599, value = 1059.0, stddev = 32.54228019054596)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@1e3df614[id=232285691_0][from_id=1559394756][to_id=553471384][length=75.60023903085957][freespeed=16.666666666666668][capacity=3000.0][permlanes=2.0][modes=[car], start_s = 25200, dur_s = 3599, value = 1202.0, stddev = 34.66987164671943)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@1e3df614[id=232285691_0][from_id=1559394756][to_id=553471384][length=75.60023903085957][freespeed=16.666666666666668][capacity=3000.0][permlanes=2.0][modes=[car], start_s = 28800, dur_s = 3599, value = 1107.0, stddev = 33.27160951922825)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@6579cdbb[id=232666440_0][from_id=419485100][to_id=1014985446][length=194.00938740191148][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 18000, dur_s = 3599, value = 1701.0, stddev = 41.24318125460256)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@6579cdbb[id=232666440_0][from_id=419485100][to_id=1014985446][length=194.00938740191148][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 21600, dur_s = 3599, value = 2888.0, stddev = 53.74011537017761)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@6579cdbb[id=232666440_0][from_id=419485100][to_id=1014985446][length=194.00938740191148][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 25200, dur_s = 3599, value = 2766.0, stddev = 52.592775169218825)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@6579cdbb[id=232666440_0][from_id=419485100][to_id=1014985446][length=194.00938740191148][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 28800, dur_s = 3599, value = 2486.0, stddev = 49.85980344927164)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@6579cdbb[id=232666440_0][from_id=419485100][to_id=1014985446][length=194.00938740191148][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 32400, dur_s = 3599, value = 2561.0, stddev = 50.60632371551998)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@6579cdbb[id=232666440_0][from_id=419485100][to_id=1014985446][length=194.00938740191148][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 36000, dur_s = 3599, value = 2045.0, stddev = 45.221676218380054)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@6579cdbb[id=232666440_0][from_id=419485100][to_id=1014985446][length=194.00938740191148][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 39600, dur_s = 3599, value = 2273.0, stddev = 47.67598976424087)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@6579cdbb[id=232666440_0][from_id=419485100][to_id=1014985446][length=194.00938740191148][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 43200, dur_s = 3599, value = 2027.0, stddev = 45.02221673796171)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@6579cdbb[id=232666440_0][from_id=419485100][to_id=1014985446][length=194.00938740191148][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 46800, dur_s = 3599, value = 2326.0, stddev = 48.228622207149975)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@6579cdbb[id=232666440_0][from_id=419485100][to_id=1014985446][length=194.00938740191148][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 50400, dur_s = 3599, value = 2319.0, stddev = 48.155996511338024)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@6579cdbb[id=232666440_0][from_id=419485100][to_id=1014985446][length=194.00938740191148][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 54000, dur_s = 3599, value = 2319.0, stddev = 48.155996511338024)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@6579cdbb[id=232666440_0][from_id=419485100][to_id=1014985446][length=194.00938740191148][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 57600, dur_s = 3599, value = 3127.0, stddev = 55.91958512006326)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@6579cdbb[id=232666440_0][from_id=419485100][to_id=1014985446][length=194.00938740191148][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 61200, dur_s = 3599, value = 2820.0, stddev = 53.103672189407014)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@6579cdbb[id=232666440_0][from_id=419485100][to_id=1014985446][length=194.00938740191148][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 64800, dur_s = 3599, value = 2471.0, stddev = 49.70915408654627)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@6579cdbb[id=232666440_0][from_id=419485100][to_id=1014985446][length=194.00938740191148][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 68400, dur_s = 3599, value = 1850.0, stddev = 43.01162633521314)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@6579cdbb[id=232666440_0][from_id=419485100][to_id=1014985446][length=194.00938740191148][freespeed=22.22222222222222][capacity=6000.0][permlanes=3.0][modes=[car], start_s = 72000, dur_s = 3599, value = 1149.0, stddev = 33.896902513356586)
2023-01-13 22:35:54 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@fd413fb[id=247127656_2][from_id=7601309288][to_id=4770372346][length=209.35554049070984][freespeed=22.22222222222222][capacity=4000.0][permlanes=2.0][modes=[car], start_s = 54000, dur_s = 3599, value = 942.0, stddev = 30.692018506445613)
